goods_code,day,qty
939512,20191227,20.0
939512,20200108,20.0
942706,20191104,20.0
942706,20191213,20.0
943688,20191118,20.0
943688,20200105,20.0
953653,20191122,20.0
953653,20191124,20.0
953653,20191211,20.0
954032,20200104,20.0
956730,20191207,20.0
961490,20191104,20.0
961490,20191107,20.0
961490,20191120,20.0
961490,20191231,20.0
961524,20191115,20.0
961573,20191103,20.0
965202,20191111,20.0
965202,20200103,20.0
965459,20191227,20.0
965731,20191211,20.0
965731,20191228,20.0
965731,20200103,20.0
966861,20191205,20.0
966861,20191217,20.0
979401,20191125,20.0
979419,20191215,20.0
979419,20200103,20.0
981332,20191212,20.0
981332,20191214,20.0
985069,20191126,20.0
991232,20191111,20.0
991240,20191102,20.0
991240,20191104,20.0
991240,20191109,20.0
991240,20191126,20.0
991240,20191210,20.0
991240,20191214,20.0
991240,20191223,20.0
994905,20191102,20.0
994996,20191123,20.0
994996,20191208,20.0
995811,20191117,20.0
995811,20191129,20.0
995829,20191202,20.0
999722,20191108,20.0
124644,20191220,19.926000000000002
835660,20191111,19.92
967935,20200104,19.6
967935,20191102,19.544999999999998
882829,20191220,19.32
905604,20191113,19.18
835660,20191105,19.014
004994,20191127,19.0
005041,20191109,19.0
005041,20191214,19.0
007294,20191113,19.0
008474,20191114,19.0
014902,20191113,19.0
021535,20191109,19.0
021535,20191201,19.0
021535,20191215,19.0
034264,20191213,19.0
042135,20191111,19.0
042184,20191126,19.0
049460,20191208,19.0
051524,20191118,19.0
070078,20191224,19.0
070102,20191110,19.0
090985,20191222,19.0
090985,20191226,19.0
090985,20200104,19.0
094730,20191103,19.0
094730,20191213,19.0
099994,20191114,19.0
100016,20200107,19.0
100685,20200104,19.0
112953,20191213,19.0
115055,20191126,19.0
127233,20191221,19.0
132837,20191214,19.0
135640,20191109,19.0
135640,20191221,19.0
155200,20191109,19.0
158618,20191231,19.0
178335,20191230,19.0
182113,20191112,19.0
185884,20200107,19.0
196022,20191214,19.0
215392,20191228,19.0
215392,20200104,19.0
226100,20191108,19.0
226480,20191113,19.0
235366,20191203,19.0
235366,20191214,19.0
235754,20191128,19.0
253708,20191121,19.0
253708,20191202,19.0
253708,20200107,19.0
258079,20191115,19.0
260497,20191031,19.0
260497,20191106,19.0
260497,20191205,19.0
260497,20191223,19.0
260497,20200104,19.0
260596,20191119,19.0
260596,20191130,19.0
260679,20191108,19.0
260679,20191129,19.0
260679,20191202,19.0
260679,20191204,19.0
260679,20191217,19.0
260679,20191224,19.0
267401,20191031,19.0
272583,20191103,19.0
272583,20191209,19.0
278259,20191123,19.0
287508,20200105,19.0
289579,20191223,19.0
291211,20191108,19.0
291534,20200102,19.0
302513,20191102,19.0
302513,20200107,19.0
302521,20191108,19.0
321307,20191109,19.0
325480,20191118,19.0
326728,20191104,19.0
333187,20191109,19.0
334532,20191209,19.0
335208,20191109,19.0
335208,20191123,19.0
335208,20191126,19.0
335208,20191215,19.0
335208,20191222,19.0
394007,20191230,19.0
401455,20191125,19.0
401554,20191105,19.0
401554,20191125,19.0
401554,20191202,19.0
401554,20200103,19.0
402040,20191130,19.0
411330,20191113,19.0
414615,20200108,19.0
434415,20200106,19.0
440339,20191104,19.0
445833,20191103,19.0
454785,20191224,19.0
454785,20200105,19.0
457887,20191114,19.0
459008,20191220,19.0
464701,20191114,19.0
464701,20191215,19.0
464768,20191223,19.0
464768,20191224,19.0
469981,20191207,19.0
470229,20191124,19.0
470229,20191213,19.0
484543,20191212,19.0
484576,20191110,19.0
488288,20191126,19.0
488288,20200103,19.0
496166,20191128,19.0
498634,20191221,19.0
509570,20191109,19.0
542928,20191111,19.0
548305,20191204,19.0
548305,20200106,19.0
550277,20191212,19.0
566828,20200103,19.0
570986,20191103,19.0
574970,20191215,19.0
574970,20200108,19.0
586057,20191031,19.0
587725,20191117,19.0
587725,20191124,19.0
587725,20191215,19.0
587758,20191129,19.0
587758,20191213,19.0
587758,20191215,19.0
587766,20191112,19.0
587766,20191124,19.0
587766,20200105,19.0
596379,20191129,19.0
598888,20191121,19.0
599522,20191109,19.0
599522,20191124,19.0
599522,20191208,19.0
599522,20191214,19.0
603456,20191225,19.0
607846,20191108,19.0
612747,20191115,19.0
621128,20191221,19.0
633289,20191203,19.0
635771,20191108,19.0
635771,20191121,19.0
635771,20191202,19.0
635771,20191212,19.0
645770,20191104,19.0
645770,20191207,19.0
645770,20191229,19.0
645770,20200106,19.0
650374,20191113,19.0
650374,20191210,19.0
659417,20191113,19.0
675488,20191208,19.0
681486,20191208,19.0
681486,20191213,19.0
705566,20191121,19.0
707497,20191222,19.0
708537,20191102,19.0
719062,20191222,19.0
721480,20191115,19.0
721480,20200104,19.0
721514,20191114,19.0
722124,20191110,19.0
722579,20191231,19.0
738526,20191130,19.0
741967,20191214,19.0
741967,20191221,19.0
741975,20200106,19.0
746248,20191117,19.0
746248,20191119,19.0
746248,20200106,19.0
747725,20191219,19.0
750760,20191219,19.0
755264,20191119,19.0
763128,20200101,19.0
767111,20191111,19.0
767111,20191125,19.0
767111,20191126,19.0
767111,20191218,19.0
776856,20191111,19.0
776864,20191109,19.0
791947,20191111,19.0
791947,20191124,19.0
812404,20191114,19.0
817726,20191103,19.0
824789,20191102,19.0
826602,20191219,19.0
827634,20191103,19.0
827634,20191125,19.0
827634,20191203,19.0
855593,20191111,19.0
867010,20191117,19.0
867010,20191209,19.0
873901,20191111,19.0
883983,20191111,19.0
892166,20191117,19.0
892166,20191123,19.0
892166,20191207,19.0
892166,20191212,19.0
892166,20191225,19.0
892992,20191115,19.0
900357,20191118,19.0
900704,20191203,19.0
900704,20191228,19.0
901603,20200101,19.0
901702,20191130,19.0
901702,20191230,19.0
903427,20200105,19.0
906297,20191201,19.0
906297,20191207,19.0
907790,20191108,19.0
907790,20191210,19.0
907832,20191110,19.0
907832,20191113,19.0
907832,20191115,19.0
910562,20191103,19.0
910901,20191221,19.0
910901,20191222,19.0
917526,20191114,19.0
919324,20191104,19.0
919324,20191110,19.0
919324,20191115,19.0
919324,20191207,19.0
919324,20191228,19.0
922286,20191226,19.0
923953,20191110,19.0
924332,20191102,19.0
926543,20191225,19.0
926840,20191222,19.0
929489,20191031,19.0
929489,20191110,19.0
929489,20191213,19.0
929497,20191109,19.0
929497,20191124,19.0
929497,20191129,19.0
929497,20191221,19.0
929497,20191228,19.0
930016,20191102,19.0
930016,20191124,19.0
930016,20191214,19.0
930016,20191227,19.0
930073,20191113,19.0
930073,20191114,19.0
930073,20191130,19.0
930073,20200106,19.0
938134,20191109,19.0
938134,20191230,19.0
938233,20200106,19.0
938860,20191111,19.0
938936,20191113,19.0
938936,20191123,19.0
942706,20191123,19.0
943688,20191208,19.0
943688,20200106,19.0
944652,20191207,19.0
946566,20191109,19.0
946566,20191110,19.0
946566,20191223,19.0
946657,20191109,19.0
953653,20191110,19.0
953653,20191117,19.0
953653,20191224,19.0
953653,20191231,19.0
953653,20200102,19.0
953653,20200103,19.0
961490,20191129,19.0
961490,20191218,19.0
961490,20191227,19.0
961490,20191230,19.0
961490,20200106,19.0
961524,20191123,19.0
961524,20200104,19.0
961565,20191111,19.0
961565,20191113,19.0
965731,20191106,19.0
965731,20191129,19.0
965731,20191206,19.0
965731,20191225,19.0
966861,20191112,19.0
966861,20191221,19.0
977033,20191222,19.0
979401,20191103,19.0
979419,20191111,19.0
979419,20191115,19.0
981332,20191119,19.0
981332,20191231,19.0
985069,20191109,19.0
985069,20191129,19.0
985069,20191207,19.0
985069,20200106,19.0
991240,20191115,19.0
991240,20191202,19.0
991240,20191203,19.0
991240,20200106,19.0
991315,20191106,19.0
991315,20191120,19.0
991315,20191212,19.0
991315,20191216,19.0
994921,20191215,19.0
994996,20191101,19.0
994996,20191102,19.0
995811,20191112,19.0
995829,20191102,19.0
996686,20191201,19.0
998435,20191111,19.0
999722,20191120,19.0
999722,20191121,19.0
999722,20191210,19.0
999722,20191226,19.0
921551,20191113,18.73
835660,20191201,18.618000000000002
921494,20191231,18.515
921494,20191221,18.354999999999997
988675,20191109,18.311999999999998
988675,20191108,18.244
901199,20191215,18.035
817411,20191031,18.018
835660,20191121,18.018
001107,20191121,18.0
004994,20191125,18.0
004994,20191214,18.0
004994,20191219,18.0
004994,20200105,18.0
005041,20191130,18.0
005041,20191208,18.0
006049,20191120,18.0
007286,20191111,18.0
007351,20191202,18.0
009670,20191218,18.0
011189,20191208,18.0
019935,20191211,18.0
021352,20191101,18.0
021352,20191209,18.0
021535,20200105,18.0
042184,20191125,18.0
051409,20191223,18.0
051524,20191117,18.0
051524,20191217,18.0
058008,20191214,18.0
067389,20191104,18.0
070102,20191109,18.0
090985,20191031,18.0
090985,20191112,18.0
091454,20191217,18.0
091454,20191231,18.0
093575,20191111,18.0
094284,20191223,18.0
094722,20191117,18.0
094730,20191123,18.0
094730,20191223,18.0
099994,20191103,18.0
099994,20191120,18.0
099994,20200106,18.0
100016,20191114,18.0
100016,20191209,18.0
113647,20191109,18.0
113647,20191113,18.0
113647,20191203,18.0
113647,20191228,18.0
114330,20191125,18.0
121764,20191208,18.0
132837,20200103,18.0
142356,20191130,18.0
143065,20191118,18.0
169664,20191126,18.0
188623,20191122,18.0
189126,20191209,18.0
201954,20191102,18.0
201954,20191207,18.0
212670,20191224,18.0
227504,20200103,18.0
234609,20191213,18.0
235366,20191104,18.0
235366,20191210,18.0
235366,20191230,18.0
235754,20191122,18.0
235754,20191127,18.0
235754,20191202,18.0
235754,20191224,18.0
241794,20191208,18.0
242412,20191120,18.0
244582,20191120,18.0
258079,20200105,18.0
259101,20191102,18.0
259101,20191110,18.0
259101,20191224,18.0
259101,20191226,18.0
260497,20191121,18.0
260497,20191202,18.0
260497,20191226,18.0
260497,20191230,18.0
260596,20191103,18.0
260679,20191211,18.0
260679,20191213,18.0
260679,20191214,18.0
266056,20191201,18.0
271825,20191123,18.0
272583,20200105,18.0
275685,20200106,18.0
279349,20191216,18.0
279349,20200108,18.0
279463,20191222,18.0
281113,20191111,18.0
287508,20200104,18.0
289579,20191125,18.0
289629,20191222,18.0
291401,20191218,18.0
291468,20191203,18.0
299594,20191111,18.0
321307,20200101,18.0
323063,20191213,18.0
324426,20191122,18.0
326728,20191221,18.0
333187,20191213,18.0
333187,20200107,18.0
335208,20191207,18.0
335208,20191226,18.0
336321,20191207,18.0
336321,20191214,18.0
341610,20200107,18.0
343392,20191217,18.0
350231,20191103,18.0
355594,20191119,18.0
355594,20191124,18.0
357681,20191201,18.0
357707,20191201,18.0
360651,20191129,18.0
361865,20191212,18.0
376814,20191201,18.0
389494,20191106,18.0
394007,20191109,18.0
394007,20191111,18.0
394007,20191119,18.0
394007,20191123,18.0
401554,20191110,18.0
401554,20191212,18.0
401554,20191218,18.0
401885,20191111,18.0
408690,20191201,18.0
409953,20191101,18.0
412288,20191226,18.0
421453,20191103,18.0
426064,20191102,18.0
426064,20191103,18.0
426064,20191130,18.0
426064,20191207,18.0
426064,20191228,18.0
440867,20200105,18.0
440974,20191226,18.0
450809,20191202,18.0
454785,20191101,18.0
454892,20191113,18.0
460097,20191114,18.0
464701,20191119,18.0
464701,20191216,18.0
464701,20200107,18.0
464768,20191118,18.0
464768,20191201,18.0
469981,20191117,18.0
469981,20191123,18.0
469981,20191211,18.0
470229,20191228,18.0
471433,20191129,18.0
472084,20191218,18.0
484543,20191106,18.0
488288,20191117,18.0
496166,20191104,18.0
496166,20191209,18.0
497354,20191113,18.0
498634,20191114,18.0
509570,20191110,18.0
509570,20191212,18.0
509570,20191223,18.0
522177,20191031,18.0
529909,20191212,18.0
529909,20191225,18.0
530063,20191113,18.0
537829,20200107,18.0
542902,20191221,18.0
542910,20191111,18.0
542910,20191119,18.0
542910,20191123,18.0
542928,20191222,18.0
547620,20191124,18.0
547638,20191117,18.0
547638,20191120,18.0
547638,20191201,18.0
547638,20191222,18.0
547638,20191223,18.0
547638,20200107,18.0
548305,20191201,18.0
548305,20200103,18.0
558635,20191203,18.0
558650,20200108,18.0
566828,20191113,18.0
570986,20191110,18.0
570986,20191211,18.0
574970,20191102,18.0
577742,20191113,18.0
581140,20191201,18.0
587758,20191102,18.0
587758,20191201,18.0
587758,20191229,18.0
587766,20191108,18.0
587766,20200106,18.0
591180,20191206,18.0
599522,20191113,18.0
603456,20191115,18.0
603456,20191130,18.0
603456,20191201,18.0
603456,20191207,18.0
603456,20191214,18.0
603456,20200104,18.0
606533,20191031,18.0
612747,20191214,18.0
612747,20200104,18.0
619353,20191103,18.0
619353,20191211,18.0
625079,20191222,18.0
635771,20191031,18.0
635771,20191209,18.0
635771,20200102,18.0
639278,20191218,18.0
639468,20191113,18.0
645739,20191109,18.0
645770,20191120,18.0
655563,20191108,18.0
659417,20191207,18.0
673194,20191111,18.0
674358,20191103,18.0
676072,20191206,18.0
681486,20191102,18.0
681486,20191107,18.0
683912,20191226,18.0
695171,20200105,18.0
705566,20191107,18.0
705566,20191226,18.0
707497,20191119,18.0
708537,20200105,18.0
719062,20191201,18.0
721514,20191031,18.0
721514,20191101,18.0
721647,20191113,18.0
722124,20191117,18.0
722124,20191129,18.0
722579,20191112,18.0
722579,20191206,18.0
722579,20191222,18.0
722579,20200105,18.0
731661,20200107,18.0
736348,20200105,18.0
737676,20200106,18.0
738526,20191113,18.0
738526,20191207,18.0
741967,20191215,18.0
741975,20191117,18.0
741975,20200108,18.0
745166,20191109,18.0
746248,20191107,18.0
746248,20191114,18.0
746248,20191223,18.0
746248,20191228,18.0
747725,20191213,18.0
747725,20191217,18.0
747725,20191227,18.0
765701,20191118,18.0
766659,20191031,18.0
766667,20191109,18.0
766956,20191106,18.0
767095,20191124,18.0
767111,20191115,18.0
767111,20191217,18.0
791947,20191130,18.0
791947,20191224,18.0
805754,20191109,18.0
805754,20191112,18.0
806620,20191121,18.0
806620,20191125,18.0
812396,20200104,18.0
812404,20191111,18.0
817726,20191122,18.0
817726,20191208,18.0
818765,20191101,18.0
824912,20191108,18.0
826602,20191126,18.0
826602,20191203,18.0
827659,20191109,18.0
827659,20191201,18.0
827659,20191216,18.0
827659,20191225,18.0
827659,20191227,18.0
827659,20200104,18.0
831826,20191120,18.0
851170,20191207,18.0
851170,20191209,18.0
851279,20191113,18.0
851360,20191113,18.0
851485,20191113,18.0
867010,20191122,18.0
867010,20191225,18.0
869313,20191123,18.0
883140,20191111,18.0
884833,20191103,18.0
885210,20191114,18.0
885228,20191113,18.0
892166,20191205,18.0
892166,20191226,18.0
892166,20200104,18.0
900357,20191207,18.0
900704,20191129,18.0
901603,20191210,18.0
901603,20191213,18.0
901702,20191106,18.0
901702,20191108,18.0
901702,20191228,18.0
903955,20191219,18.0
903955,20191224,18.0
903955,20191225,18.0
906297,20191113,18.0
907790,20191112,18.0
907790,20191218,18.0
914531,20191222,18.0
914531,20200101,18.0
916767,20191120,18.0
917526,20191031,18.0
918532,20191127,18.0
918532,20191204,18.0
918532,20191227,18.0
919324,20191117,18.0
919324,20191118,18.0
919324,20191123,18.0
919324,20191216,18.0
919324,20191218,18.0
923953,20191111,18.0
924332,20191208,18.0
926543,20191112,18.0
926543,20191213,18.0
926543,20191215,18.0
926543,20191230,18.0
926840,20191127,18.0
928309,20191103,18.0
928309,20191130,18.0
929489,20191203,18.0
929497,20191117,18.0
929497,20191123,18.0
931956,20200106,18.0
931956,20200108,18.0
937672,20191109,18.0
937698,20191208,18.0
937698,20191214,18.0
937698,20191219,18.0
938134,20191205,18.0
938134,20191229,18.0
938860,20191115,18.0
939512,20191114,18.0
939512,20191115,18.0
939512,20191216,18.0
941047,20191214,18.0
942706,20191117,18.0
942706,20191118,18.0
942797,20191222,18.0
943365,20191210,18.0
943688,20191218,18.0
943688,20191219,18.0
943688,20191226,18.0
943688,20191231,18.0
943688,20200104,18.0
944785,20191117,18.0
944801,20191120,18.0
944801,20191227,18.0
946566,20191113,18.0
946657,20191110,18.0
946657,20191121,18.0
950592,20191130,18.0
953653,20191120,18.0
953653,20191127,18.0
953653,20191129,18.0
953653,20191205,18.0
953653,20191215,18.0
954032,20191124,18.0
956730,20191225,18.0
961490,20191119,18.0
961490,20191204,18.0
961490,20191213,18.0
961490,20191224,18.0
961524,20191103,18.0
961524,20191110,18.0
961524,20191124,18.0
961524,20191126,18.0
961524,20191211,18.0
961524,20200105,18.0
961524,20200106,18.0
961565,20191115,18.0
961565,20191201,18.0
963348,20191111,18.0
964841,20200108,18.0
965202,20191118,18.0
965459,20191109,18.0
965731,20191224,18.0
966861,20191213,18.0
966861,20191214,18.0
977033,20191127,18.0
977033,20191221,18.0
979401,20191118,18.0
979401,20191130,18.0
979419,20191103,18.0
979419,20191207,18.0
979419,20191209,18.0
981332,20191031,18.0
981332,20191204,18.0
981332,20191209,18.0
985069,20191230,18.0
991240,20191103,18.0
991240,20191118,18.0
991240,20191207,18.0
991240,20200103,18.0
991240,20200105,18.0
991240,20200107,18.0
991315,20191125,18.0
994905,20191210,18.0
995811,20191031,18.0
995811,20191105,18.0
995811,20191115,18.0
996686,20191130,18.0
999722,20191119,18.0
988675,20191118,17.796
967935,20191117,17.79
921551,20191109,17.680000000000003
988675,20191119,17.282
921494,20191111,17.240000000000002
967935,20191114,17.05
928424,20191114,17.024
921494,20200108,17.020000000000003
001065,20191109,17.0
004994,20191119,17.0
004994,20191202,17.0
004994,20191229,17.0
005041,20191209,17.0
007294,20191202,17.0
007351,20191115,17.0
007351,20191207,17.0
011189,20200106,17.0
021535,20191112,17.0
022376,20191227,17.0
030841,20191230,17.0
042184,20191228,17.0
051409,20191109,17.0
051524,20191104,17.0
051524,20191209,17.0
056408,20191201,17.0
056598,20191110,17.0
070078,20191109,17.0
070078,20191123,17.0
070078,20191201,17.0
070102,20191213,17.0
072751,20191223,17.0
086959,20200108,17.0
090985,20191105,17.0
090985,20191107,17.0
090985,20191118,17.0
090985,20191121,17.0
090985,20191205,17.0
090985,20191218,17.0
090985,20191224,17.0
090985,20200107,17.0
092874,20200103,17.0
094102,20191114,17.0
094714,20191114,17.0
094730,20191215,17.0
098319,20191219,17.0
099994,20191105,17.0
099994,20191123,17.0
099994,20191218,17.0
100016,20191105,17.0
100016,20191219,17.0
100016,20191229,17.0
100685,20191123,17.0
113647,20191102,17.0
113647,20191202,17.0
113647,20191207,17.0
121764,20191111,17.0
121764,20191126,17.0
121764,20191130,17.0
125591,20191117,17.0
125591,20200101,17.0
132837,20191103,17.0
132837,20191223,17.0
132837,20191228,17.0
158618,20191203,17.0
169664,20191222,17.0
169664,20200104,17.0
175885,20191210,17.0
175893,20191213,17.0
182113,20191123,17.0
185884,20191222,17.0
185884,20200108,17.0
189126,20191103,17.0
196022,20191123,17.0
197426,20191119,17.0
205922,20191115,17.0
206839,20191203,17.0
206839,20200105,17.0
215392,20191208,17.0
225110,20191207,17.0
226100,20191215,17.0
231894,20191114,17.0
233247,20191204,17.0
235366,20191108,17.0
235366,20191223,17.0
235754,20191124,17.0
